Kommunenummer	Stadnamn	Prioritet	Stadtype nynorsk	Stadtype bokm�l	Stadtype engelsk	Kommune	Fylke	Lat	Lon	HÃ¸gd	Nynorsk	BokmÃ¥l	Engelsk	
1426	Kroken	99	Bygd	Bygd	Village area	Luster	Sogn og Fjordane	61.34946	7.39646		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Luster/Kroken/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Luster/Kroken/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Luster/Kroken/forecast.xml	
1426	Kinsedalen	99	Bygd	Bygd	Village area	Luster	Sogn og Fjordane	61.27033	7.37936		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Luster/Kinsedalen/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Luster/Kinsedalen/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Luster/Kinsedalen/forecast.xml	
1426	SkogadalsbÃ¸en	99	Turisthytte	Turisthytte	Hut	Luster	Sogn og Fjordane	61.46315	8.01400	833	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Luster/SkogadalsbÃ¸en/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Luster/SkogadalsbÃ¸en/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Luster/SkogadalsbÃ¸en/forecast.xml	
1424	SkagastÃ¸lsbu	99	Turisthytte	Turisthytte	Hut	Ã…rdal	Sogn og Fjordane	61.45361	7.86139	1758	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/SkagastÃ¸lsbu/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/SkagastÃ¸lsbu/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/SkagastÃ¸lsbu/forecast.xml	
1426	Utledalsholet	99	Turisthytte	Turisthytte	Hut	Luster	Sogn og Fjordane	61.44412	7.99710	622	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Luster/Utledalsholet/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Luster/Utledalsholet/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Luster/Utledalsholet/forecast.xml	
1424	StÃ¸lsmaradalen	99	Turisthytte	Turisthytte	Hut	Ã…rdal	Sogn og Fjordane	61.39889	7.93778	848	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/StÃ¸lsmaradalen/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/StÃ¸lsmaradalen/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/StÃ¸lsmaradalen/forecast.xml	
1424	Ingjerdbu	99	Turisthytte	Turisthytte	Hut	Ã…rdal	Sogn og Fjordane	61.38326	7.96397	683	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Ingjerdbu/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Ingjerdbu/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Ingjerdbu/forecast.xml	
1424	Vetti Gard	99	Turisthytte	Turisthytte	Hut	Ã…rdal	Sogn og Fjordane	61.37445	7.92671	320	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Vetti_Gard/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Vetti_Gard/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Vetti_Gard/forecast.xml	
1424	Gravdalen	99	Turisthytte	Turisthytte	Hut	Ã…rdal	Sogn og Fjordane	61.35872	7.84965	840	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Gravdalen/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Gravdalen/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Gravdalen/forecast.xml	
1424	Avdal	99	Turisthytte	Turisthytte	Hut	Ã…rdal	Sogn og Fjordane	61.35616	7.88020		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Avdal/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Avdal/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Avdal/forecast.xml	
1424	Tronteigen	99	Tettbebyggelse	Tettbebyggelse	Settlement	Ã…rdal	Sogn og Fjordane	61.32300	7.82976		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Tronteigen/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Tronteigen/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Tronteigen/forecast.xml	
1424	Farnes	99	Tettbebyggelse	Tettbebyggelse	Settlement	Ã…rdal	Sogn og Fjordane	61.30746	7.79281		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Farnes/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Farnes/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Farnes/forecast.xml	
1424	Ã˜vre Ã…rdal	99	Tettstad	Tettsted	Small town	Ã…rdal	Sogn og Fjordane	61.30886	7.80284		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Ã˜vre_Ã…rdal/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Ã˜vre_Ã…rdal/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Ã˜vre_Ã…rdal/forecast.xml	
1424	Sletterust	60	Fritidshus - hytte	Fritidshus - hytte	Holiday house	Ã…rdal	Sogn og Fjordane	61.26816	8.02352		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Ã…rdal/Sletterust/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Ã…rdal/Sletterust/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Ã…rdal/Sletterust/forecast.xml	
1426	Olavsbu	99	Turisthytte	Turisthytte	Hut	Luster	Sogn og Fjordane	61.47101	8.27403	1440	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Luster/Olavsbu/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Luster/Olavsbu/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Luster/Olavsbu/forecast.xml	
545	Eidsbugarden	60	Hotell	Hotell	Hotel	Vang	Oppland	61.37563	8.29971		http://www.yr.no/stad/Noreg/Oppland/Vang/Eidsbugarden/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Eidsbugarden/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Eidsbugarden/forecast.xml	
515	Gjendesheim	60	Turisthytte	Turisthytte	Hut	VÃ¥gÃ¥	Oppland	61.49406	8.81294	994	http://www.yr.no/stad/Noreg/Oppland/VÃ¥gÃ¥/Gjendesheim/varsel.xml	http://www.yr.no/sted/Norge/Oppland/VÃ¥gÃ¥/Gjendesheim/varsel.xml	http://www.yr.no/place/Norway/Oppland/VÃ¥gÃ¥/Gjendesheim/forecast.xml	
514	Memurubu	99	Turisthytte	Turisthytte	Hut	Lom	Oppland	61.49099	8.63107	1008	http://www.yr.no/stad/Noreg/Oppland/Lom/Memurubu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lom/Memurubu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lom/Memurubu/forecast.xml	
514	Gjendebu	99	Turisthytte	Turisthytte	Hut	Lom	Oppland	61.45159	8.48783	990	http://www.yr.no/stad/Noreg/Oppland/Lom/Gjendebu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Lom/Gjendebu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Lom/Gjendebu/forecast.xml	
545	Torfinnsbu	99	Turisthytte	Turisthytte	Hut	Vang	Oppland	61.35611	8.59563	1060	http://www.yr.no/stad/Noreg/Oppland/Vang/Torfinnsbu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Torfinnsbu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Torfinnsbu/forecast.xml	
545	Yksendalsbu	99	Turisthytte	Turisthytte	Hut	Vang	Oppland	61.30928	8.51904	1050	http://www.yr.no/stad/Noreg/Oppland/Vang/Yksendalsbu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Vang/Yksendalsbu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Vang/Yksendalsbu/forecast.xml	
516	Oskampen	99	Turisthytte	Turisthytte	Hut	Nord-Fron	Oppland	61.42609	9.14762	1175	http://www.yr.no/stad/Noreg/Oppland/Nord-Fron/Oskampen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Fron/Oskampen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Fron/Oskampen/forecast.xml	
544	Haugseter Fjellstue	99	Turisthytte	Turisthytte	Hut	Ã˜ystre Slidre	Oppland	61.34245	8.98356	1044	http://www.yr.no/stad/Noreg/Oppland/Ã˜ystre_Slidre/Haugseter_Fjellstue/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜ystre_Slidre/Haugseter_Fjellstue/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜ystre_Slidre/Haugseter_Fjellstue/forecast.xml	
516	SlangssÃ¦tra	99	Turisthytte	Turisthytte	Hut	Nord-Fron	Oppland	61.47931	9.35160		http://www.yr.no/stad/Noreg/Oppland/Nord-Fron/SlangssÃ¦tra/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Nord-Fron/SlangssÃ¦tra/varsel.xml	http://www.yr.no/place/Norway/Oppland/Nord-Fron/SlangssÃ¦tra/forecast.xml	
519	Espedalen	50	Dal	Dal	Valley	SÃ¸r-Fron	Oppland	61.42633	9.49436		http://www.yr.no/stad/Noreg/Oppland/SÃ¸r-Fron/Espedalen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/SÃ¸r-Fron/Espedalen/varsel.xml	http://www.yr.no/place/Norway/Oppland/SÃ¸r-Fron/Espedalen/forecast.xml	
519	Skriurusten	99	Turisthytte	Turisthytte	Hut	SÃ¸r-Fron	Oppland	61.33393	9.34277	1040	http://www.yr.no/stad/Noreg/Oppland/SÃ¸r-Fron/Skriurusten/varsel.xml	http://www.yr.no/sted/Norge/Oppland/SÃ¸r-Fron/Skriurusten/varsel.xml	http://www.yr.no/place/Norway/Oppland/SÃ¸r-Fron/Skriurusten/forecast.xml	
522	Storkvelvbu	99	Turisthytte	Turisthytte	Hut	Gausdal	Oppland	61.33755	9.44531	1200	http://www.yr.no/stad/Noreg/Oppland/Gausdal/Storkvelvbu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Storkvelvbu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Storkvelvbu/forecast.xml	
544	Haldorbu	99	Turisthytte	Turisthytte	Hut	Ã˜ystre Slidre	Oppland	61.26038	9.37022	1025	http://www.yr.no/stad/Noreg/Oppland/Ã˜ystre_Slidre/Haldorbu/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜ystre_Slidre/Haldorbu/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜ystre_Slidre/Haldorbu/forecast.xml	
519	LauvÃ¥sen	60	Fritidshus - hytte	Fritidshus - hytte	Holiday house	SÃ¸r-Fron	Oppland	61.45310	9.87163	961	http://www.yr.no/stad/Noreg/Oppland/SÃ¸r-Fron/LauvÃ¥sen~154491/varsel.xml	http://www.yr.no/sted/Norge/Oppland/SÃ¸r-Fron/LauvÃ¥sen~154491/varsel.xml	http://www.yr.no/place/Norway/Oppland/SÃ¸r-Fron/LauvÃ¥sen~154491/forecast.xml	
522	Ã˜vre Svatsum	99	Bygd	Bygd	Village area	Gausdal	Oppland	61.34108	9.76863		http://www.yr.no/stad/Noreg/Oppland/Gausdal/Ã˜vre_Svatsum/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Ã˜vre_Svatsum/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Ã˜vre_Svatsum/forecast.xml	
522	SynstgardsÃ¦tra	99	Grend	Grend	Village	Gausdal	Oppland	61.32055	9.74493		http://www.yr.no/stad/Noreg/Oppland/Gausdal/SynstgardsÃ¦tra/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/SynstgardsÃ¦tra/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/SynstgardsÃ¦tra/forecast.xml	
522	Svatsum	50	Kyrkje	Kirke	Church	Gausdal	Oppland	61.31908	9.85571		http://www.yr.no/stad/Noreg/Oppland/Gausdal/Svatsum~154730/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Svatsum~154730/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Svatsum~154730/forecast.xml	
522	Bennlibygda	99	Grend	Grend	Village	Gausdal	Oppland	61.31553	9.88849		http://www.yr.no/stad/Noreg/Oppland/Gausdal/Bennlibygda/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Bennlibygda/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Bennlibygda/forecast.xml	
1429	Fureneset	40	Nes	Nes	Headland	Fjaler	Sogn og Fjordane	61.27783	5.35265		http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Fjaler/Fureneset/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Fjaler/Fureneset/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Fjaler/Fureneset/forecast.xml	
520	SÃ¸revekkum	99	Grend	Grend	Village	Ringebu	Oppland	61.47988	10.19322		http://www.yr.no/stad/Noreg/Oppland/Ringebu/SÃ¸revekkum/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/SÃ¸revekkum/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/SÃ¸revekkum/forecast.xml	
520	Nordstrand	99	Grend	Grend	Village	Ringebu	Oppland	61.47314	10.15859		http://www.yr.no/stad/Noreg/Oppland/Ringebu/Nordstrand/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/Nordstrand/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/Nordstrand/forecast.xml	
520	Brekkom	99	Bygd	Bygd	Village area	Ringebu	Oppland	61.46762	10.22822		http://www.yr.no/stad/Noreg/Oppland/Ringebu/Brekkom/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/Brekkom/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/Brekkom/forecast.xml	
520	SÃ¸re Brekkom	99	Grend	Grend	Village	Ringebu	Oppland	61.46008	10.33010		http://www.yr.no/stad/Noreg/Oppland/Ringebu/SÃ¸re_Brekkom/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/SÃ¸re_Brekkom/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/SÃ¸re_Brekkom/forecast.xml	
520	FÃ¥vang	99	Tettstad	Tettsted	Small town	Ringebu	Oppland	61.45645	10.19477		http://www.yr.no/stad/Noreg/Oppland/Ringebu/FÃ¥vang/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/FÃ¥vang/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/FÃ¥vang/forecast.xml	
520	Midtstrand	99	Grend	Grend	Village	Ringebu	Oppland	61.42551	10.18510		http://www.yr.no/stad/Noreg/Oppland/Ringebu/Midtstrand/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/Midtstrand/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/Midtstrand/forecast.xml	
520	FÃ¥vang	99	Kyrkje	Kirke	Church	Ringebu	Oppland	61.42794	10.22076		http://www.yr.no/stad/Noreg/Oppland/Ringebu/FÃ¥vang~155157/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/FÃ¥vang~155157/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/FÃ¥vang~155157/forecast.xml	
520	SÃ¸rstrand	99	Grend	Grend	Village	Ringebu	Oppland	61.39515	10.20880		http://www.yr.no/stad/Noreg/Oppland/Ringebu/SÃ¸rstrand/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/SÃ¸rstrand/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/SÃ¸rstrand/forecast.xml	
522	FrÃ¸ysesÃ¦tra	99	Grend	Grend	Village	Gausdal	Oppland	61.34473	10.05222		http://www.yr.no/stad/Noreg/Oppland/Gausdal/FrÃ¸ysesÃ¦tra/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/FrÃ¸ysesÃ¦tra/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/FrÃ¸ysesÃ¦tra/forecast.xml	
521	Tretten	99	Kyrkje	Kirke	Church	Ã˜yer	Oppland	61.31744	10.30648		http://www.yr.no/stad/Noreg/Oppland/Ã˜yer/Tretten~155382/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜yer/Tretten~155382/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜yer/Tretten~155382/forecast.xml	
522	Svingvoll	50	Bygd	Bygd	Village area	Gausdal	Oppland	61.29542	10.18667		http://www.yr.no/stad/Noreg/Oppland/Gausdal/Svingvoll/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Svingvoll/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Svingvoll/forecast.xml	
521	Musdalen	99	Bygd	Bygd	Village area	Ã˜yer	Oppland	61.30057	10.26390		http://www.yr.no/stad/Noreg/Oppland/Ã˜yer/Musdalen/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜yer/Musdalen/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜yer/Musdalen/forecast.xml	
522	Aulstad	99	Kyrkje	Kirke	Church	Gausdal	Oppland	61.27367	10.00314		http://www.yr.no/stad/Noreg/Oppland/Gausdal/Aulstad/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Aulstad/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Aulstad/forecast.xml	
522	Ã˜stre Gausdal	99	Kyrkje	Kirke	Church	Gausdal	Oppland	61.25716	10.15635		http://www.yr.no/stad/Noreg/Oppland/Gausdal/Ã˜stre_Gausdal/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Gausdal/Ã˜stre_Gausdal/varsel.xml	http://www.yr.no/place/Norway/Oppland/Gausdal/Ã˜stre_Gausdal/forecast.xml	
520	GullhaugsÃ¦tra	60	Seter (sel, stÃ¸l)	Seter (sel, stÃ¸l)	Mountain farm	Ringebu	Oppland	61.42003	10.38922		http://www.yr.no/stad/Noreg/Oppland/Ringebu/GullhaugsÃ¦tra/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ringebu/GullhaugsÃ¦tra/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ringebu/GullhaugsÃ¦tra/forecast.xml	
521	VÃ¥lsjÃ¸en	60	Vatn	Vann	Lake	Ã˜yer	Oppland	61.37525	10.46064		http://www.yr.no/stad/Noreg/Oppland/Ã˜yer/VÃ¥lsjÃ¸en/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜yer/VÃ¥lsjÃ¸en/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜yer/VÃ¥lsjÃ¸en/forecast.xml	
521	HolmsÃ¦tra	60	Seter (sel, stÃ¸l)	Seter (sel, stÃ¸l)	Mountain farm	Ã˜yer	Oppland	61.32912	10.41770		http://www.yr.no/stad/Noreg/Oppland/Ã˜yer/HolmsÃ¦tra/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜yer/HolmsÃ¦tra/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜yer/HolmsÃ¦tra/forecast.xml	
521	Ã˜yer	99	Kyrkje	Kirke	Church	Ã˜yer	Oppland	61.26611	10.42092		http://www.yr.no/stad/Noreg/Oppland/Ã˜yer/Ã˜yer~155928/varsel.xml	http://www.yr.no/sted/Norge/Oppland/Ã˜yer/Ã˜yer~155928/varsel.xml	http://www.yr.no/place/Norway/Oppland/Ã˜yer/Ã˜yer~155928/forecast.xml	
430	Imsroa	99	Bygd	Bygd	Village area	Stor-Elvdal	Hedmark	61.46546	11.02423		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Imsroa/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Imsroa/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Imsroa/forecast.xml	
430	Mykleby	99	Grend	Grend	Village	Stor-Elvdal	Hedmark	61.42134	11.07428		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Mykleby/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Mykleby/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Mykleby/forecast.xml	
432	SjÃ¸li	99	Kyrkje	Kirke	Church	Rendalen	Hedmark	61.47838	11.30661		http://www.yr.no/stad/Noreg/Hedmark/Rendalen/SjÃ¸li/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Rendalen/SjÃ¸li/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Rendalen/SjÃ¸li/forecast.xml	
432	SjÃ¸lisand	60	Bygd	Bygd	Village area	Rendalen	Hedmark	61.47118	11.32336		http://www.yr.no/stad/Noreg/Hedmark/Rendalen/SjÃ¸lisand/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Rendalen/SjÃ¸lisand/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Rendalen/SjÃ¸lisand/forecast.xml	
430	Evenstad	40	Stasjon	Stasjon	Railway station	Stor-Elvdal	Hedmark	61.42305	11.10018		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Evenstad~156255/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Evenstad~156255/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Evenstad~156255/forecast.xml	
430	Evenstad	99	Kyrkje	Kirke	Church	Stor-Elvdal	Hedmark	61.40745	11.13839		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Evenstad~156275/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Evenstad~156275/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Evenstad~156275/forecast.xml	
430	Opphus	99	Bygd	Bygd	Village area	Stor-Elvdal	Hedmark	61.33008	11.25665		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Opphus/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Opphus/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Opphus/forecast.xml	
429	Deset	99	Kyrkje	Kirke	Church	Ã…mot	Hedmark	61.30353	11.46073		http://www.yr.no/stad/Noreg/Hedmark/Ã…mot/Deset~156416/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Ã…mot/Deset~156416/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Ã…mot/Deset~156416/forecast.xml	
430	Strand	60	Kyrkje	Kirke	Church	Stor-Elvdal	Hedmark	61.29058	11.27408		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Strand~156436/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Strand~156436/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Strand~156436/forecast.xml	
430	Strand	99	Bygd	Bygd	Village area	Stor-Elvdal	Hedmark	61.29552	11.28547		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/Strand/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/Strand/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/Strand/forecast.xml	
430	StrandsÃ¦tra	99	Grend	Grend	Village	Stor-Elvdal	Hedmark	61.26560	11.16284		http://www.yr.no/stad/Noreg/Hedmark/Stor-Elvdal/StrandsÃ¦tra/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Stor-Elvdal/StrandsÃ¦tra/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Stor-Elvdal/StrandsÃ¦tra/forecast.xml	
429	DulthÃ¸gda	60	Haug	Haug	Small hill	Ã…mot	Hedmark	61.39228	11.66155		http://www.yr.no/stad/Noreg/Hedmark/Ã…mot/DulthÃ¸gda/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Ã…mot/DulthÃ¸gda/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Ã…mot/DulthÃ¸gda/forecast.xml	
429	Osneset	99	Tettbebyggelse	Tettbebyggelse	Settlement	Ã…mot	Hedmark	61.30176	11.76189		http://www.yr.no/stad/Noreg/Hedmark/Ã…mot/Osneset/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Ã…mot/Osneset/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Ã…mot/Osneset/forecast.xml	
429	Nordre Osen	99	Kyrkje	Kirke	Church	Ã…mot	Hedmark	61.30023	11.76256		http://www.yr.no/stad/Noreg/Hedmark/Ã…mot/Nordre_Osen~156804/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Ã…mot/Nordre_Osen~156804/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Ã…mot/Nordre_Osen~156804/forecast.xml	
428	Jordet	50	Tettbebyggelse	Tettbebyggelse	Settlement	Trysil	Hedmark	61.42743	12.14122		http://www.yr.no/stad/Noreg/Hedmark/Trysil/Jordet/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Trysil/Jordet/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Trysil/Jordet/forecast.xml	
428	Vestby	99	Bygd	Bygd	Village area	Trysil	Hedmark	61.24909	12.04505		http://www.yr.no/stad/Noreg/Hedmark/Trysil/Vestby/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Trysil/Vestby/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Trysil/Vestby/forecast.xml	
428	RabbkjÃ¸lgrenda	99	Grend	Grend	Village	Trysil	Hedmark	61.48233	12.29486		http://www.yr.no/stad/Noreg/Hedmark/Trysil/RabbkjÃ¸lgrenda/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Trysil/RabbkjÃ¸lgrenda/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Trysil/RabbkjÃ¸lgrenda/forecast.xml	
428	GranÃ¥sen	99	Grend	Grend	Village	Trysil	Hedmark	61.46286	12.25979		http://www.yr.no/stad/Noreg/Hedmark/Trysil/GranÃ¥sen/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Trysil/GranÃ¥sen/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Trysil/GranÃ¥sen/forecast.xml	
428	Ã˜verbygda	99	Bygd	Bygd	Village area	Trysil	Hedmark	61.33040	12.24365		http://www.yr.no/stad/Noreg/Hedmark/Trysil/Ã˜verbygda/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Trysil/Ã˜verbygda/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Trysil/Ã˜verbygda/forecast.xml	
